City,Date,Forecast_AQI
Ahmedabad,2020-10-24,102.32762002733055
Ahmedabad,2020-10-25,102.32762002733055
Ahmedabad,2020-10-26,102.32762002733055
Ahmedabad,2020-10-27,102.32762002733055
Ahmedabad,2020-10-28,102.32762002733055
Ahmedabad,2020-10-29,102.32762002733055
Ahmedabad,2020-10-30,102.32762002733055
Ahmedabad,2020-10-31,102.32762002733055
Ahmedabad,2020-11-01,102.32762002733055
Ahmedabad,2020-11-02,102.32762002733055
Ahmedabad,2020-11-03,102.32762002733055
Ahmedabad,2020-11-04,102.32762002733055
Ahmedabad,2020-11-05,102.32762002733055
Ahmedabad,2020-11-06,102.32762002733055
Ahmedabad,2020-11-07,102.32762002733055
Ahmedabad,2020-11-08,102.32762002733055
Ahmedabad,2020-11-09,102.32762002733055
Ahmedabad,2020-11-10,102.32762002733055
Ahmedabad,2020-11-11,102.32762002733055
Ahmedabad,2020-11-12,102.32762002733055
Ahmedabad,2020-11-13,102.32762002733055
Ahmedabad,2020-11-14,102.32762002733055
Ahmedabad,2020-11-15,102.32762002733055
Ahmedabad,2020-11-16,102.32762002733055
Ahmedabad,2020-11-17,102.32762002733055
Ahmedabad,2020-11-18,102.32762002733055
Ahmedabad,2020-11-19,102.32762002733055
Ahmedabad,2020-11-20,102.32762002733055
Ahmedabad,2020-11-21,102.32762002733055
Ahmedabad,2020-11-22,102.32762002733055
Ahmedabad,2020-11-23,102.32762002733055
Ahmedabad,2020-11-24,102.32762002733055
Ahmedabad,2020-11-25,102.32762002733055
Ahmedabad,2020-11-26,102.32762002733055
Ahmedabad,2020-11-27,102.32762002733055
Ahmedabad,2020-11-28,102.32762002733055
Ahmedabad,2020-11-29,102.32762002733055
Ahmedabad,2020-11-30,102.32762002733055
Ahmedabad,2020-12-01,102.32762002733055
Ahmedabad,2020-12-02,102.32762002733055
Ahmedabad,2020-12-03,102.32762002733055
Ahmedabad,2020-12-04,102.32762002733055
Ahmedabad,2020-12-05,102.32762002733055
Ahmedabad,2020-12-06,102.32762002733055
Ahmedabad,2020-12-07,102.32762002733055
Ahmedabad,2020-12-08,102.32762002733055
Ahmedabad,2020-12-09,102.32762002733055
Ahmedabad,2020-12-10,102.32762002733055
Ahmedabad,2020-12-11,102.32762002733055
Ahmedabad,2020-12-12,102.32762002733055
Ahmedabad,2020-12-13,102.32762002733055
Ahmedabad,2020-12-14,102.32762002733055
Ahmedabad,2020-12-15,102.32762002733055
Ahmedabad,2020-12-16,102.32762002733055
Ahmedabad,2020-12-17,102.32762002733055
Ahmedabad,2020-12-18,102.32762002733055
Ahmedabad,2020-12-19,102.32762002733055
Ahmedabad,2020-12-20,102.32762002733055
Ahmedabad,2020-12-21,102.32762002733055
Ahmedabad,2020-12-22,102.32762002733055
Ahmedabad,2020-12-23,102.32762002733055
Ahmedabad,2020-12-24,102.32762002733055
Ahmedabad,2020-12-25,102.32762002733055
Ahmedabad,2020-12-26,102.32762002733055
Ahmedabad,2020-12-27,102.32762002733055
Ahmedabad,2020-12-28,102.32762002733055
Ahmedabad,2020-12-29,102.32762002733055
Ahmedabad,2020-12-30,102.32762002733055
Ahmedabad,2020-12-31,102.32762002733055
Ahmedabad,2021-01-01,102.32762002733055
Ahmedabad,2021-01-02,102.32762002733055
Ahmedabad,2021-01-03,102.32762002733055
Ahmedabad,2021-01-04,102.32762002733055
Ahmedabad,2021-01-05,102.32762002733055
Ahmedabad,2021-01-06,102.32762002733055
Ahmedabad,2021-01-07,102.32762002733055
Ahmedabad,2021-01-08,102.32762002733055
Ahmedabad,2021-01-09,102.32762002733055
Ahmedabad,2021-01-10,102.32762002733055
Ahmedabad,2021-01-11,102.32762002733055
Ahmedabad,2021-01-12,102.32762002733055
Ahmedabad,2021-01-13,102.32762002733055
Ahmedabad,2021-01-14,102.32762002733055
Ahmedabad,2021-01-15,102.32762002733055
Ahmedabad,2021-01-16,102.32762002733055
Ahmedabad,2021-01-17,102.32762002733055
Ahmedabad,2021-01-18,102.32762002733055
Ahmedabad,2021-01-19,102.32762002733055
Ahmedabad,2021-01-20,102.32762002733055
Ahmedabad,2021-01-21,102.32762002733055
Ahmedabad,2021-01-22,102.32762002733055
Ahmedabad,2021-01-23,102.32762002733055
Ahmedabad,2021-01-24,102.32762002733055
Ahmedabad,2021-01-25,102.32762002733055
Ahmedabad,2021-01-26,102.32762002733055
Ahmedabad,2021-01-27,102.32762002733055
Ahmedabad,2021-01-28,102.32762002733055
Ahmedabad,2021-01-29,102.32762002733055
Ahmedabad,2021-01-30,102.32762002733055
Ahmedabad,2021-01-31,102.32762002733055
Ahmedabad,2021-02-01,102.32762002733055
Ahmedabad,2021-02-02,102.32762002733055
Ahmedabad,2021-02-03,102.32762002733055
Ahmedabad,2021-02-04,102.32762002733055
Ahmedabad,2021-02-05,102.32762002733055
Ahmedabad,2021-02-06,102.32762002733055
Ahmedabad,2021-02-07,102.32762002733055
Ahmedabad,2021-02-08,102.32762002733055
Ahmedabad,2021-02-09,102.32762002733055
Ahmedabad,2021-02-10,102.32762002733055
Ahmedabad,2021-02-11,102.32762002733055
Ahmedabad,2021-02-12,102.32762002733055
Ahmedabad,2021-02-13,102.32762002733055
Ahmedabad,2021-02-14,102.32762002733055
Ahmedabad,2021-02-15,102.32762002733055
Ahmedabad,2021-02-16,102.32762002733055
Ahmedabad,2021-02-17,102.32762002733055
Ahmedabad,2021-02-18,102.32762002733055
Ahmedabad,2021-02-19,102.32762002733055
Ahmedabad,2021-02-20,102.32762002733055
Ahmedabad,2021-02-21,102.32762002733055
Ahmedabad,2021-02-22,102.32762002733055
Ahmedabad,2021-02-23,102.32762002733055
Ahmedabad,2021-02-24,102.32762002733055
Ahmedabad,2021-02-25,102.32762002733055
Ahmedabad,2021-02-26,102.32762002733055
Ahmedabad,2021-02-27,102.32762002733055
Ahmedabad,2021-02-28,102.32762002733055
Ahmedabad,2021-03-01,102.32762002733055
Ahmedabad,2021-03-02,102.32762002733055
Ahmedabad,2021-03-03,102.32762002733055
Ahmedabad,2021-03-04,102.32762002733055
Ahmedabad,2021-03-05,102.32762002733055
Ahmedabad,2021-03-06,102.32762002733055
Ahmedabad,2021-03-07,102.32762002733055
Ahmedabad,2021-03-08,102.32762002733055
Ahmedabad,2021-03-09,102.32762002733055
Ahmedabad,2021-03-10,102.32762002733055
Ahmedabad,2021-03-11,102.32762002733055
Ahmedabad,2021-03-12,102.32762002733055
Ahmedabad,2021-03-13,102.32762002733055
Ahmedabad,2021-03-14,102.32762002733055
Ahmedabad,2021-03-15,102.32762002733055
Ahmedabad,2021-03-16,102.32762002733055
Ahmedabad,2021-03-17,102.32762002733055
Ahmedabad,2021-03-18,102.32762002733055
Ahmedabad,2021-03-19,102.32762002733055
Ahmedabad,2021-03-20,102.32762002733055
Ahmedabad,2021-03-21,102.32762002733055
Ahmedabad,2021-03-22,102.32762002733055
Ahmedabad,2021-03-23,102.32762002733055
Ahmedabad,2021-03-24,102.32762002733055
Ahmedabad,2021-03-25,102.32762002733055
Ahmedabad,2021-03-26,102.32762002733055
Ahmedabad,2021-03-27,102.32762002733055
Ahmedabad,2021-03-28,102.32762002733055
Ahmedabad,2021-03-29,102.32762002733055
Ahmedabad,2021-03-30,102.32762002733055
Ahmedabad,2021-03-31,102.32762002733055
Ahmedabad,2021-04-01,102.32762002733055
Ahmedabad,2021-04-02,102.32762002733055
Ahmedabad,2021-04-03,102.32762002733055
Ahmedabad,2021-04-04,102.32762002733055
Ahmedabad,2021-04-05,102.32762002733055
Ahmedabad,2021-04-06,102.32762002733055
Ahmedabad,2021-04-07,102.32762002733055
Ahmedabad,2021-04-08,102.32762002733055
Ahmedabad,2021-04-09,102.32762002733055
Ahmedabad,2021-04-10,102.32762002733055
Ahmedabad,2021-04-11,102.32762002733055
Ahmedabad,2021-04-12,102.32762002733055
Ahmedabad,2021-04-13,102.32762002733055
Ahmedabad,2021-04-14,102.32762002733055
Ahmedabad,2021-04-15,102.32762002733055
Ahmedabad,2021-04-16,102.32762002733055
Ahmedabad,2021-04-17,102.32762002733055
Ahmedabad,2021-04-18,102.32762002733055
Ahmedabad,2021-04-19,102.32762002733055
Ahmedabad,2021-04-20,102.32762002733055
Ahmedabad,2021-04-21,102.32762002733055
Ahmedabad,2021-04-22,102.32762002733055
Ahmedabad,2021-04-23,102.32762002733055
Ahmedabad,2021-04-24,102.32762002733055
Ahmedabad,2021-04-25,102.32762002733055
Ahmedabad,2021-04-26,102.32762002733055
Ahmedabad,2021-04-27,102.32762002733055
Ahmedabad,2021-04-28,102.32762002733055
Ahmedabad,2021-04-29,102.32762002733055
Ahmedabad,2021-04-30,102.32762002733055
Ahmedabad,2021-05-01,102.32762002733055
Ahmedabad,2021-05-02,102.32762002733055
Ahmedabad,2021-05-03,102.32762002733055
Ahmedabad,2021-05-04,102.32762002733055
Ahmedabad,2021-05-05,102.32762002733055
Ahmedabad,2021-05-06,102.32762002733055
Ahmedabad,2021-05-07,102.32762002733055
Ahmedabad,2021-05-08,102.32762002733055
Ahmedabad,2021-05-09,102.32762002733055
Ahmedabad,2021-05-10,102.32762002733055
Ahmedabad,2021-05-11,102.32762002733055
Ahmedabad,2021-05-12,102.32762002733055
Ahmedabad,2021-05-13,102.32762002733055
Ahmedabad,2021-05-14,102.32762002733055
Ahmedabad,2021-05-15,102.32762002733055
Ahmedabad,2021-05-16,102.32762002733055
Ahmedabad,2021-05-17,102.32762002733055
Ahmedabad,2021-05-18,102.32762002733055
Ahmedabad,2021-05-19,102.32762002733055
Ahmedabad,2021-05-20,102.32762002733055
Ahmedabad,2021-05-21,102.32762002733055
Ahmedabad,2021-05-22,102.32762002733055
Ahmedabad,2021-05-23,102.32762002733055
Ahmedabad,2021-05-24,102.32762002733055
Ahmedabad,2021-05-25,102.32762002733055
Ahmedabad,2021-05-26,102.32762002733055
Ahmedabad,2021-05-27,102.32762002733055
Ahmedabad,2021-05-28,102.32762002733055
Ahmedabad,2021-05-29,102.32762002733055
Ahmedabad,2021-05-30,102.32762002733055
Ahmedabad,2021-05-31,102.32762002733055
Ahmedabad,2021-06-01,102.32762002733055
Ahmedabad,2021-06-02,102.32762002733055
Ahmedabad,2021-06-03,102.32762002733055
Ahmedabad,2021-06-04,102.32762002733055
Ahmedabad,2021-06-05,102.32762002733055
Ahmedabad,2021-06-06,102.32762002733055
Ahmedabad,2021-06-07,102.32762002733055
Ahmedabad,2021-06-08,102.32762002733055
Ahmedabad,2021-06-09,102.32762002733055
Ahmedabad,2021-06-10,102.32762002733055
Ahmedabad,2021-06-11,102.32762002733055
Ahmedabad,2021-06-12,102.32762002733055
Ahmedabad,2021-06-13,102.32762002733055
Ahmedabad,2021-06-14,102.32762002733055
Ahmedabad,2021-06-15,102.32762002733055
Ahmedabad,2021-06-16,102.32762002733055
Ahmedabad,2021-06-17,102.32762002733055
Ahmedabad,2021-06-18,102.32762002733055
Ahmedabad,2021-06-19,102.32762002733055
Ahmedabad,2021-06-20,102.32762002733055
Ahmedabad,2021-06-21,102.32762002733055
Ahmedabad,2021-06-22,102.32762002733055
Ahmedabad,2021-06-23,102.32762002733055
Ahmedabad,2021-06-24,102.32762002733055
Ahmedabad,2021-06-25,102.32762002733055
Ahmedabad,2021-06-26,102.32762002733055
Ahmedabad,2021-06-27,102.32762002733055
Ahmedabad,2021-06-28,102.32762002733055
Ahmedabad,2021-06-29,102.32762002733055
Ahmedabad,2021-06-30,102.32762002733055
Ahmedabad,2021-07-01,102.32762002733055
Amaravati,2020-07-02,51.799427914881846
Amaravati,2020-07-03,51.380636204335396
Amaravati,2020-07-04,51.718848519874975
Amaravati,2020-07-05,52.389914604781715
Amaravati,2020-07-06,52.80297727031407
Amaravati,2020-07-07,52.796727424574705
Amaravati,2020-07-08,52.66423722300525
Amaravati,2020-07-09,52.557437436556306
Amaravati,2020-07-10,52.51831798553752
Amaravati,2020-07-11,52.53136552481846
Amaravati,2020-07-12,52.55788398544916
Amaravati,2020-07-13,52.57337783795509
Amaravati,2020-07-14,52.575576207726044
Amaravati,2020-07-15,52.571255505433584
Amaravati,2020-07-16,52.566831729879496
Amaravati,2020-07-17,52.56498939633622
Amaravati,2020-07-18,52.56526771264086
Amaravati,2020-07-19,52.56621696322581
Amaravati,2020-07-20,52.56687329681812
Amaravati,2020-07-21,52.567027222431946
Amaravati,2020-07-22,52.56689036274655
Amaravati,2020-07-23,52.5667188273104
Amaravati,2020-07-24,52.566634844960625
Amaravati,2020-07-25,52.56663510735318
Amaravati,2020-07-26,52.56666864687524
Amaravati,2020-07-27,52.56669562094511
Amaravati,2020-07-28,52.56670407240406
Amaravati,2020-07-29,52.566700185131154
Amaravati,2020-07-30,52.56669369501717
Amaravati,2020-07-31,52.56669000027425
Amaravati,2020-08-01,52.56668959452724
Amaravati,2020-08-02,52.56669073369608
Amaravati,2020-08-03,52.56669181400807
Amaravati,2020-08-04,52.566692233627734
Amaravati,2020-08-05,52.56669214347648
Amaravati,2020-08-06,52.56669190417571
Amaravati,2020-08-07,52.566691746845336
Amaravati,2020-08-08,52.56669171486502
Amaravati,2020-08-09,52.566691751503576
Amaravati,2020-08-10,52.56669179376303
Amaravati,2020-08-11,52.566691813323295
Amaravati,2020-08-12,52.56669181233484
Amaravati,2020-08-13,52.56669180377351
Amaravati,2020-08-14,52.56669179725706
Amaravati,2020-08-15,52.56669179539651
Amaravati,2020-08-16,52.56669179648152
Amaravati,2020-08-17,52.56669179809557
Amaravati,2020-08-18,52.56669179896742
Amaravati,2020-08-19,52.56669179903035
Amaravati,2020-08-20,52.56669179873509
Amaravati,2020-08-21,52.566691798471844
Amaravati,2020-08-22,52.5666917983766
Amaravati,2020-08-23,52.56669179840423
Amaravati,2020-08-24,52.566691798464326
Amaravati,2020-08-25,52.56669179850186
Amaravati,2020-08-26,52.56669179850829
Amaravati,2020-08-27,52.56669179849858
Amaravati,2020-08-28,52.56669179848819
Amaravati,2020-08-29,52.56669179848367
Amaravati,2020-08-30,52.566691798484136
Amaravati,2020-08-31,52.56669179848631
Amaravati,2020-09-01,52.56669179848788
Amaravati,2020-09-02,52.566691798488286
Amaravati,2020-09-03,52.56669179848799
Amaravati,2020-09-04,52.56669179848759
Amaravati,2020-09-05,52.56669179848738
Amaravati,2020-09-06,52.566691798487376
Amaravati,2020-09-07,52.566691798487454
Amaravati,2020-09-08,52.56669179848752
Amaravati,2020-09-09,52.56669179848754
Amaravati,2020-09-10,52.56669179848753
Amaravati,2020-09-11,52.56669179848752
Amaravati,2020-09-12,52.56669179848751
Amaravati,2020-09-13,52.56669179848751
Amaravati,2020-09-14,52.56669179848751
Amaravati,2020-09-15,52.56669179848751
Amaravati,2020-09-16,52.56669179848751
Amaravati,2020-09-17,52.56669179848751
Amaravati,2020-09-18,52.56669179848751
Amaravati,2020-09-19,52.56669179848751
Amaravati,2020-09-20,52.56669179848751
Amaravati,2020-09-21,52.56669179848751
Amaravati,2020-09-22,52.56669179848751
Amaravati,2020-09-23,52.56669179848751
Amaravati,2020-09-24,52.56669179848751
Amaravati,2020-09-25,52.56669179848751
Amaravati,2020-09-26,52.56669179848751
Amaravati,2020-09-27,52.56669179848751
Amaravati,2020-09-28,52.56669179848751
Amaravati,2020-09-29,52.56669179848751
Amaravati,2020-09-30,52.56669179848751
Amaravati,2020-10-01,52.56669179848751
Amaravati,2020-10-02,52.56669179848751
Amaravati,2020-10-03,52.56669179848751
Amaravati,2020-10-04,52.56669179848751
Amaravati,2020-10-05,52.56669179848751
Amaravati,2020-10-06,52.56669179848751
Amaravati,2020-10-07,52.56669179848751
Amaravati,2020-10-08,52.56669179848751
Amaravati,2020-10-09,52.56669179848751
Amaravati,2020-10-10,52.56669179848751
Amaravati,2020-10-11,52.56669179848751
Amaravati,2020-10-12,52.56669179848751
Amaravati,2020-10-13,52.56669179848751
Amaravati,2020-10-14,52.56669179848751
Amaravati,2020-10-15,52.56669179848751
Amaravati,2020-10-16,52.56669179848751
Amaravati,2020-10-17,52.56669179848751
Amaravati,2020-10-18,52.56669179848751
Amaravati,2020-10-19,52.56669179848751
Amaravati,2020-10-20,52.56669179848751
Amaravati,2020-10-21,52.56669179848751
Amaravati,2020-10-22,52.56669179848751
Amaravati,2020-10-23,52.56669179848751
Amaravati,2020-10-24,52.56669179848751
Amaravati,2020-10-25,52.56669179848751
Amaravati,2020-10-26,52.56669179848751
Amaravati,2020-10-27,52.56669179848751
Amaravati,2020-10-28,52.56669179848751
Amaravati,2020-10-29,52.56669179848751
Amaravati,2020-10-30,52.56669179848751
Amaravati,2020-10-31,52.56669179848751
Amaravati,2020-11-01,52.56669179848751
Amaravati,2020-11-02,52.56669179848751
Amaravati,2020-11-03,52.56669179848751
Amaravati,2020-11-04,52.56669179848751
Amaravati,2020-11-05,52.56669179848751
Amaravati,2020-11-06,52.56669179848751
Amaravati,2020-11-07,52.56669179848751
Amaravati,2020-11-08,52.56669179848751
Amaravati,2020-11-09,52.56669179848751
Amaravati,2020-11-10,52.56669179848751
Amaravati,2020-11-11,52.56669179848751
Amaravati,2020-11-12,52.56669179848751
Amaravati,2020-11-13,52.56669179848751
Amaravati,2020-11-14,52.56669179848751
Amaravati,2020-11-15,52.56669179848751
Amaravati,2020-11-16,52.56669179848751
Amaravati,2020-11-17,52.56669179848751
Amaravati,2020-11-18,52.56669179848751
Amaravati,2020-11-19,52.56669179848751
Amaravati,2020-11-20,52.56669179848751
Amaravati,2020-11-21,52.56669179848751
Amaravati,2020-11-22,52.56669179848751
Amaravati,2020-11-23,52.56669179848751
Amaravati,2020-11-24,52.56669179848751
Amaravati,2020-11-25,52.56669179848751
Amaravati,2020-11-26,52.56669179848751
Amaravati,2020-11-27,52.56669179848751
Amaravati,2020-11-28,52.56669179848751
Amaravati,2020-11-29,52.56669179848751
Amaravati,2020-11-30,52.56669179848751
Amaravati,2020-12-01,52.56669179848751
Amaravati,2020-12-02,52.56669179848751
Amaravati,2020-12-03,52.56669179848751
Amaravati,2020-12-04,52.56669179848751
Amaravati,2020-12-05,52.56669179848751
Amaravati,2020-12-06,52.56669179848751
Amaravati,2020-12-07,52.56669179848751
Amaravati,2020-12-08,52.56669179848751
Amaravati,2020-12-09,52.56669179848751
Amaravati,2020-12-10,52.56669179848751
Amaravati,2020-12-11,52.56669179848751
Amaravati,2020-12-12,52.56669179848751
Amaravati,2020-12-13,52.56669179848751
Amaravati,2020-12-14,52.56669179848751
Amaravati,2020-12-15,52.56669179848751
Amaravati,2020-12-16,52.56669179848751
Amaravati,2020-12-17,52.56669179848751
Amaravati,2020-12-18,52.56669179848751
Amaravati,2020-12-19,52.56669179848751
Amaravati,2020-12-20,52.56669179848751
Amaravati,2020-12-21,52.56669179848751
Amaravati,2020-12-22,52.56669179848751
Amaravati,2020-12-23,52.56669179848751
Amaravati,2020-12-24,52.56669179848751
Amaravati,2020-12-25,52.56669179848751
Amaravati,2020-12-26,52.56669179848751
Amaravati,2020-12-27,52.56669179848751
Amaravati,2020-12-28,52.56669179848751
Amaravati,2020-12-29,52.56669179848751
Amaravati,2020-12-30,52.56669179848751
Amaravati,2020-12-31,52.56669179848751
Amaravati,2021-01-01,52.56669179848751
Amaravati,2021-01-02,52.56669179848751
Amaravati,2021-01-03,52.56669179848751
Amaravati,2021-01-04,52.56669179848751
Amaravati,2021-01-05,52.56669179848751
Amaravati,2021-01-06,52.56669179848751
Amaravati,2021-01-07,52.56669179848751
Amaravati,2021-01-08,52.56669179848751
Amaravati,2021-01-09,52.56669179848751
Amaravati,2021-01-10,52.56669179848751
Amaravati,2021-01-11,52.56669179848751
Amaravati,2021-01-12,52.56669179848751
Amaravati,2021-01-13,52.56669179848751
Amaravati,2021-01-14,52.56669179848751
Amaravati,2021-01-15,52.56669179848751
Amaravati,2021-01-16,52.56669179848751
Amaravati,2021-01-17,52.56669179848751
Amaravati,2021-01-18,52.56669179848751
Amaravati,2021-01-19,52.56669179848751
Amaravati,2021-01-20,52.56669179848751
Amaravati,2021-01-21,52.56669179848751
Amaravati,2021-01-22,52.56669179848751
Amaravati,2021-01-23,52.56669179848751
Amaravati,2021-01-24,52.56669179848751
Amaravati,2021-01-25,52.56669179848751
Amaravati,2021-01-26,52.56669179848751
Amaravati,2021-01-27,52.56669179848751
Amaravati,2021-01-28,52.56669179848751
Amaravati,2021-01-29,52.56669179848751
Amaravati,2021-01-30,52.56669179848751
Amaravati,2021-01-31,52.56669179848751
Amaravati,2021-02-01,52.56669179848751
Amaravati,2021-02-02,52.56669179848751
Amaravati,2021-02-03,52.56669179848751
Amaravati,2021-02-04,52.56669179848751
Amaravati,2021-02-05,52.56669179848751
Amaravati,2021-02-06,52.56669179848751
Amaravati,2021-02-07,52.56669179848751
Amaravati,2021-02-08,52.56669179848751
Amaravati,2021-02-09,52.56669179848751
Amaravati,2021-02-10,52.56669179848751
Amaravati,2021-02-11,52.56669179848751
Amaravati,2021-02-12,52.56669179848751
Amaravati,2021-02-13,52.56669179848751
Amaravati,2021-02-14,52.56669179848751
Amaravati,2021-02-15,52.56669179848751
Amaravati,2021-02-16,52.56669179848751
Amaravati,2021-02-17,52.56669179848751
Amaravati,2021-02-18,52.56669179848751
Amaravati,2021-02-19,52.56669179848751
Amaravati,2021-02-20,52.56669179848751
Amaravati,2021-02-21,52.56669179848751
Amaravati,2021-02-22,52.56669179848751
Amaravati,2021-02-23,52.56669179848751
Amaravati,2021-02-24,52.56669179848751
Amaravati,2021-02-25,52.56669179848751
Amaravati,2021-02-26,52.56669179848751
Amaravati,2021-02-27,52.56669179848751
Amaravati,2021-02-28,52.56669179848751
Amaravati,2021-03-01,52.56669179848751
Amaravati,2021-03-02,52.56669179848751
Amaravati,2021-03-03,52.56669179848751
Amaravati,2021-03-04,52.56669179848751
Amaravati,2021-03-05,52.56669179848751
Amaravati,2021-03-06,52.56669179848751
Amaravati,2021-03-07,52.56669179848751
Amaravati,2021-03-08,52.56669179848751
Amaravati,2021-03-09,52.56669179848751
Amaravati,2021-03-10,52.56669179848751
Amaravati,2021-03-11,52.56669179848751
Amaravati,2021-03-12,52.56669179848751
Amaravati,2021-03-13,52.56669179848751
Amaravati,2021-03-14,52.56669179848751
Amaravati,2021-03-15,52.56669179848751
Amaravati,2021-03-16,52.56669179848751
Amaravati,2021-03-17,52.56669179848751
Amaravati,2021-03-18,52.56669179848751
Amaravati,2021-03-19,52.56669179848751
Amaravati,2021-03-20,52.56669179848751
Amaravati,2021-03-21,52.56669179848751
Amaravati,2021-03-22,52.56669179848751
Amaravati,2021-03-23,52.56669179848751
